time,exchange,price,amount,side
2026-09-12T18:37:43.191542+00:00,nobitex,17890000002.0,0.000325,sell
2026-09-12T18:37:43.191573+00:00,nobitex,17890000002.0,0.001612,sell
2026-09-12T18:37:43.191586+00:00,nobitex,17900000000.0,0.0002,sell
2026-09-12T18:37:44.573188+00:00,bitpin,17954105303.0,0.001017,sell
2026-09-12T18:37:58.496189+00:00,wallex,17933245577.0,0.01297691,sell
2026-09-12T18:37:59.659419+00:00,nobitex,17890000003.0,0.000116,buy
2026-09-12T18:37:59.659469+00:00,nobitex,17890000003.0,0.000665,sell
2026-09-12T18:37:59.659487+00:00,nobitex,17900000000.0,0.000836,sell
2026-09-12T18:38:16.833222+00:00,wallex,17925256307.0,0.000599,sell
2026-09-12T18:38:16.833286+00:00,wallex,17925256307.0,0.000599,sell
2026-09-12T18:38:16.833305+00:00,wallex,17925256307.0,0.00180013,sell
2026-09-12T18:38:16.833323+00:00,wallex,17925256302.0,7.106e-05,buy
2026-09-12T18:38:16.833340+00:00,wallex,17925256303.0,0.00042922,buy
2026-09-12T18:38:16.833357+00:00,wallex,17933245577.0,0.02448255,sell
2026-09-12T18:38:18.464116+00:00,nobitex,17890000001.0,0.000136,sell
2026-09-12T18:38:18.464156+00:00,nobitex,17890000002.0,0.001886,sell
2026-09-12T18:38:18.464177+00:00,nobitex,17890000003.0,3e-06,buy
2026-09-12T18:38:35.672959+00:00,wallex,17925256307.0,0.00072293,sell
2026-09-12T18:38:35.672995+00:00,wallex,17925256307.0,0.00278936,sell
2026-09-12T18:38:35.673007+00:00,wallex,17925256307.0,0.000599,sell
2026-09-12T18:38:37.510676+00:00,nobitex,17890000001.0,0.000519,buy
2026-09-12T18:38:55.578773+00:00,nobitex,17908000000.0,0.000167,buy
2026-09-12T18:38:55.578814+00:00,nobitex,17890000003.0,0.001498,buy
2026-09-12T18:38:55.578832+00:00,nobitex,17890000003.0,0.002937,buy
2026-09-12T18:38:55.578848+00:00,nobitex,17890000002.0,0.003064,buy
2026-09-12T18:38:55.578864+00:00,nobitex,17890000002.0,0.000259,buy
2026-09-12T18:38:55.578878+00:00,nobitex,17890000002.0,0.002226,buy
2026-09-12T18:38:55.578892+00:00,nobitex,17890000001.0,0.000457,buy
2026-09-12T18:38:55.578905+00:00,nobitex,17890000001.0,0.000139,buy
2026-09-12T18:39:14.215421+00:00,bitpin,17954105303.0,2.808e-05,buy
2026-09-12T18:39:31.011907+00:00,nobitex,17908000000.0,2.2e-05,buy
2026-09-12T18:39:31.011956+00:00,nobitex,17891502414.0,0.000104,sell
2026-09-12T18:39:31.011975+00:00,nobitex,17891502415.0,0.000132,sell
2026-09-12T18:39:49.363624+00:00,nobitex,17890000002.0,0.001236,sell
2026-09-12T18:39:49.363744+00:00,nobitex,17890000003.0,1e-06,sell
2026-09-12T18:40:04.552659+00:00,wallex,17933245576.0,0.00141722,sell
2026-09-12T18:40:05.341429+00:00,nobitex,17890000004.0,1e-06,sell
2026-09-12T18:40:21.576311+00:00,nobitex,17908000000.0,0.000112,buy
2026-09-12T18:40:36.392297+00:00,nobitex,17908000000.0,5e-05,buy
2026-09-12T18:40:36.392343+00:00,nobitex,17908000000.0,0.000122,buy
2026-09-12T18:40:37.619104+00:00,bitpin,17954105303.0,3.04e-05,buy
2026-09-12T18:40:37.619142+00:00,bitpin,17954105303.0,0.0022279,buy
2026-09-12T18:40:37.619149+00:00,bitpin,17954105303.0,0.00038367,buy
2026-09-12T18:40:53.662506+00:00,wallex,17929612642.0,0.000599,sell
2026-09-12T18:40:53.662577+00:00,wallex,17929612642.0,6.5e-06,sell
2026-09-12T18:41:13.558570+00:00,nobitex,17908000000.0,0.000837,buy
2026-09-12T18:41:31.073517+00:00,wallex,17929612643.0,0.00278868,sell
2026-09-12T18:41:31.073560+00:00,wallex,17929612643.0,0.00278868,sell
2026-09-12T18:41:31.073580+00:00,wallex,17929612643.0,0.00052298,buy
2026-09-12T18:41:31.073596+00:00,wallex,17929612643.0,0.00027886,buy
2026-09-12T18:41:31.073611+00:00,wallex,17929612642.0,0.00059244,buy
2026-09-12T18:41:31.073624+00:00,wallex,17929612643.0,0.00052298,buy
2026-09-12T18:41:31.073638+00:00,wallex,17929612642.0,0.00012693,sell
2026-09-12T18:41:31.073652+00:00,wallex,17929612642.0,0.00061351,sell
2026-09-12T18:41:32.290128+00:00,nobitex,17906847132.0,1e-06,sell
2026-09-12T18:41:32.290184+00:00,nobitex,17898098440.0,0.000291,buy
2026-09-12T18:41:32.290206+00:00,nobitex,17898098440.0,0.0005,buy
2026-09-12T18:41:32.290224+00:00,nobitex,17898098440.0,0.000237,sell
2026-09-12T18:41:32.290241+00:00,nobitex,17908000000.0,4.4e-05,buy
2026-09-12T18:41:32.290256+00:00,nobitex,17890622587.0,0.002505,sell
2026-09-12T18:41:32.290271+00:00,nobitex,17890622587.0,0.00031,sell
2026-09-12T18:41:34.046574+00:00,bitpin,17959213791.0,0.00019488,sell
2026-09-12T18:41:49.981355+00:00,wallex,17933245577.0,0.00010204,sell
2026-09-12T18:41:49.981408+00:00,wallex,17929612643.0,7e-08,sell
2026-09-12T18:41:49.981429+00:00,wallex,17929612643.0,0.02694966,sell
2026-09-12T18:42:10.401131+00:00,nobitex,17908000000.0,0.000362,buy
2026-09-12T18:42:11.828160+00:00,bitpin,17954105307.0,0.00016709,sell
2026-09-12T18:42:47.368135+00:00,nobitex,17890959443.0,0.000464,sell
2026-09-12T18:43:05.381574+00:00,wallex,17947245384.0,0.00015701,sell
2026-09-12T18:43:06.770529+00:00,nobitex,17908000000.0,9.2e-05,buy
2026-09-12T18:43:06.770577+00:00,nobitex,17906847132.0,0.000157,buy
2026-09-12T18:43:06.770595+00:00,nobitex,17906847132.0,0.00057,buy
2026-09-12T18:43:06.770611+00:00,nobitex,17906847132.0,0.000167,buy
2026-09-12T18:43:06.770627+00:00,nobitex,17906847132.0,1.2e-05,buy
2026-09-12T18:43:24.224472+00:00,wallex,17947245384.0,7.211e-05,sell
2026-09-12T18:43:43.168317+00:00,nobitex,17890959445.0,0.000347,buy
2026-09-12T18:43:43.168341+00:00,nobitex,17890959445.0,0.000521,buy
2026-09-12T18:43:43.168368+00:00,nobitex,17890959445.0,0.00065,sell
2026-09-12T18:43:59.857373+00:00,wallex,17947245384.0,4.738e-05,sell
2026-09-12T18:44:01.189142+00:00,nobitex,17890666313.0,0.00105,sell
2026-09-12T18:44:01.189183+00:00,nobitex,17890666314.0,0.00096,sell
2026-09-12T18:44:01.189204+00:00,nobitex,17890959444.0,2.9e-05,sell
2026-09-12T18:44:19.986673+00:00,nobitex,17893626571.0,0.004148,sell
2026-09-12T18:44:35.580357+00:00,wallex,17947245386.0,3.9e-06,buy
2026-09-12T18:44:35.580397+00:00,wallex,17947245384.0,0.0001,sell
2026-09-12T18:44:35.580414+00:00,wallex,17947245384.0,0.00100293,sell
2026-09-12T18:44:35.580456+00:00,wallex,17947245384.0,3e-06,sell
2026-09-12T18:44:35.580471+00:00,wallex,17947245384.0,0.00020585,sell
2026-09-12T18:44:36.683869+00:00,nobitex,17893000000.0,3e-05,sell
2026-09-12T18:44:36.683915+00:00,nobitex,17893000001.0,7e-06,sell
2026-09-12T18:44:36.683935+00:00,nobitex,17893626554.0,0.001039,sell
2026-09-12T18:44:36.683953+00:00,nobitex,17906995922.0,4e-06,sell
2026-09-12T18:45:15.412935+00:00,nobitex,17893626554.0,9.8e-05,buy
2026-09-12T18:45:15.412970+00:00,nobitex,17893000000.0,6e-06,buy
2026-09-12T18:45:15.412983+00:00,nobitex,17893000000.0,5e-05,sell
2026-09-12T18:45:15.412995+00:00,nobitex,17893000001.0,2.7e-05,sell
2026-09-12T18:45:17.169415+00:00,bitpin,17954105309.0,0.001074,sell
2026-09-12T18:45:32.488152+00:00,wallex,17947245384.0,5.571e-05,sell
2026-09-12T18:45:32.488221+00:00,wallex,17947245384.0,0.00052701,buy
2026-09-12T18:45:32.488241+00:00,wallex,17947245385.0,0.00041543,buy
2026-09-12T18:45:33.963666+00:00,nobitex,17890667314.0,2.7e-05,sell
2026-09-12T18:45:33.963714+00:00,nobitex,17890666313.0,6.3e-05,sell
2026-09-12T18:45:33.963735+00:00,nobitex,17908000000.0,4.6e-05,buy
2026-09-12T18:45:51.885010+00:00,wallex,17943192358.0,0.00031766,sell
2026-09-12T18:45:51.885064+00:00,wallex,17943192358.0,0.0010506,sell
2026-09-12T18:45:51.885078+00:00,wallex,17943192358.0,0.000599,sell
2026-09-12T18:45:53.257476+00:00,nobitex,17890667314.0,0.001024,sell
2026-09-12T18:46:12.238942+00:00,nobitex,17890667314.0,0.005037,sell
2026-09-12T18:46:12.238993+00:00,nobitex,17890667315.0,0.000444,sell
2026-09-12T18:46:12.239016+00:00,nobitex,17890667314.0,0.000215,buy
2026-09-12T18:46:12.239035+00:00,nobitex,17890667314.0,0.000388,buy
2026-09-12T18:46:12.239054+00:00,nobitex,17890667313.0,5.2e-05,sell
2026-09-12T18:46:30.996409+00:00,nobitex,17890667314.0,5.5e-05,sell
2026-09-12T18:46:32.533723+00:00,bitpin,17974476803.0,8.15e-06,buy
2026-09-12T18:46:49.945028+00:00,nobitex,17890668313.0,6.7e-05,sell
2026-09-12T18:46:51.271286+00:00,bitpin,17954105303.0,0.00042968,sell
2026-09-12T18:46:51.271332+00:00,bitpin,17954105307.0,0.00026369,sell
2026-09-12T18:46:51.271341+00:00,bitpin,17954105311.0,0.00064702,sell
2026-09-12T18:46:51.271349+00:00,bitpin,17954105307.0,0.00044898,sell
2026-09-12T18:47:06.410975+00:00,wallex,17943301899.0,0.00220606,buy
2026-09-12T18:47:07.582896+00:00,nobitex,17890668314.0,0.000113,buy
2026-09-12T18:47:09.048597+00:00,bitpin,17954105309.0,0.00029255,sell
2026-09-12T18:47:09.048637+00:00,bitpin,17954105303.0,0.00107145,sell
2026-09-12T18:47:25.880830+00:00,nobitex,17908000000.0,0.004035,buy
2026-09-12T18:47:42.779045+00:00,wallex,17943301899.0,7e-06,buy
2026-09-12T18:47:44.074013+00:00,nobitex,17908000000.0,2.7e-05,buy
2026-09-12T18:47:45.543439+00:00,bitpin,17971800206.0,0.00027821,buy
2026-09-12T18:48:21.178375+00:00,nobitex,17890681313.0,8e-05,sell
2026-09-12T18:48:21.178430+00:00,nobitex,17908000000.0,0.002301,buy
2026-09-12T18:48:39.813606+00:00,nobitex,17890681314.0,6.6e-05,sell
2026-09-12T18:48:39.813660+00:00,nobitex,17907999999.0,0.000772,sell
2026-09-12T18:48:39.813682+00:00,nobitex,17908000000.0,0.000329,buy
2026-09-12T18:48:58.758518+00:00,nobitex,17908000000.0,0.001488,buy
2026-09-12T18:48:58.758565+00:00,nobitex,17908000000.0,0.000416,buy
2026-09-12T18:48:58.758584+00:00,nobitex,17908000000.0,0.001,buy
2026-09-12T18:48:58.758600+00:00,nobitex,17908000000.0,0.000958,buy
2026-09-12T18:49:17.701213+00:00,nobitex,17909999994.0,5.5e-05,buy
2026-09-12T18:49:19.367845+00:00,bitpin,17971800206.0,8.371e-05,sell
2026-09-12T18:49:19.367888+00:00,bitpin,17980000000.0,8.089e-05,buy
2026-09-12T18:49:35.245243+00:00,wallex,17927650536.0,0.0007,buy
2026-09-12T18:49:55.005836+00:00,nobitex,17908000000.0,0.001748,buy
2026-09-12T18:49:55.005878+00:00,nobitex,17890900313.0,0.000142,sell
2026-09-12T18:49:55.005897+00:00,nobitex,17908000000.0,0.000478,sell
2026-09-12T18:50:14.527715+00:00,nobitex,17908000000.0,0.000534,buy
2026-09-12T18:50:14.527765+00:00,nobitex,17908000000.0,4.1e-05,buy
2026-09-12T18:50:32.877043+00:00,nobitex,17908000000.0,0.000778,sell
2026-09-12T18:50:34.222433+00:00,bitpin,17971800206.0,0.00104929,buy
2026-09-12T18:50:50.371196+00:00,wallex,17927651537.0,2.22e-06,buy
2026-09-12T18:50:50.371234+00:00,wallex,17927651542.0,0.00452348,buy
2026-09-12T18:50:50.371249+00:00,wallex,17927650536.0,0.00038554,sell
2026-09-12T18:50:50.371261+00:00,wallex,17927650536.0,0.00011446,buy
2026-09-12T18:50:51.621411+00:00,nobitex,17907999999.0,5.6e-05,buy
2026-09-12T18:50:51.621463+00:00,nobitex,17907999999.0,0.000111,buy
2026-09-12T18:51:10.032128+00:00,nobitex,17907999999.0,0.000139,buy
2026-09-12T18:51:10.032165+00:00,nobitex,17907999999.0,0.000409,buy
2026-09-12T18:51:10.032180+00:00,nobitex,17907999998.0,3.7e-05,sell
2026-09-12T18:51:29.697253+00:00,nobitex,17907999998.0,0.00032,buy
2026-09-12T18:51:29.697305+00:00,nobitex,17907999998.0,0.00019,sell
2026-09-12T18:51:29.697323+00:00,nobitex,17907999998.0,0.00034,sell
2026-09-12T18:52:06.863564+00:00,nobitex,17907999997.0,0.000306,sell
2026-09-12T18:52:06.863615+00:00,nobitex,17891000001.0,6.1e-05,sell
2026-09-12T18:52:25.710203+00:00,nobitex,17907999997.0,0.000112,buy
2026-09-12T18:52:25.710256+00:00,nobitex,17907999997.0,0.000288,sell
2026-09-12T18:52:25.710281+00:00,nobitex,17907999997.0,3e-06,sell
2026-09-12T18:52:44.032675+00:00,nobitex,17907999996.0,0.000633,sell
2026-09-12T18:53:01.323518+00:00,wallex,17927651037.0,8.287e-05,buy
2026-09-12T18:53:01.323630+00:00,wallex,17927651038.0,0.00013113,buy
2026-09-12T18:53:01.323657+00:00,wallex,17927651537.0,0.00110388,sell
2026-09-12T18:53:20.329710+00:00,nobitex,17907999996.0,0.001731,buy
2026-09-12T18:53:20.329761+00:00,nobitex,17891000001.0,0.001072,sell
2026-09-12T18:53:20.329781+00:00,nobitex,17891000001.0,0.000413,sell
2026-09-12T18:53:36.972868+00:00,wallex,17927651537.0,0.00021085,sell
2026-09-12T18:53:36.972906+00:00,wallex,17927651288.0,0.00106056,sell
2026-09-12T18:53:56.231458+00:00,nobitex,17907999996.0,6e-06,buy
2026-09-12T18:53:56.231503+00:00,nobitex,17891000002.0,0.001045,buy
2026-09-12T18:53:56.231553+00:00,nobitex,17891000001.0,0.001009,sell
2026-09-12T18:53:56.231572+00:00,nobitex,17891000002.0,0.000326,sell
2026-09-12T18:53:56.231589+00:00,nobitex,17907999996.0,0.000209,buy
2026-09-12T18:53:56.231604+00:00,nobitex,17907999996.0,0.000428,buy
2026-09-12T18:54:14.758398+00:00,nobitex,17891000001.0,5.3e-05,buy
2026-09-12T18:54:14.758438+00:00,nobitex,17891000001.0,0.000363,sell
2026-09-12T18:54:14.758457+00:00,nobitex,17891000002.0,0.000455,sell
2026-09-12T18:54:33.351444+00:00,nobitex,17891000222.0,6e-06,sell
2026-09-12T18:54:34.754804+00:00,bitpin,17963133592.0,0.00037391,sell
2026-09-12T18:54:34.754843+00:00,bitpin,17966084469.0,0.00053415,sell
2026-09-12T18:54:34.754858+00:00,bitpin,17966728772.0,0.00076308,sell
2026-09-12T18:54:34.754873+00:00,bitpin,17954105303.0,2.088e-05,sell
2026-09-12T18:54:34.754886+00:00,bitpin,17964931182.0,0.00053415,sell
2026-09-12T18:54:34.754898+00:00,bitpin,17954105303.0,0.00036,sell
2026-09-12T18:54:34.754911+00:00,bitpin,17950000050.0,8.03e-06,sell
2026-09-12T18:54:34.754924+00:00,bitpin,17971800206.0,5.586e-05,sell
2026-09-12T18:54:34.754936+00:00,bitpin,17971800206.0,2.086e-05,sell
2026-09-12T18:54:34.754948+00:00,bitpin,17967882059.0,0.00076308,sell
2026-09-12T18:55:27.032430+00:00,wallex,17935136960.0,0.00143205,buy
2026-09-12T18:55:27.032469+00:00,wallex,17935136961.0,0.00014167,buy
2026-09-12T18:55:49.066296+00:00,bitpin,17972991748.0,0.0018137,buy
2026-09-12T18:55:49.066347+00:00,bitpin,17972828017.0,0.00096826,buy
2026-09-12T18:56:06.270416+00:00,nobitex,17891000222.0,0.00433,sell
2026-09-12T18:56:06.270466+00:00,nobitex,17891000222.0,1e-06,sell
2026-09-12T18:56:06.270487+00:00,nobitex,17907208521.0,0.000706,sell
2026-09-12T18:56:07.885827+00:00,bitpin,17963133592.0,0.00022703,sell
2026-09-12T18:56:07.885892+00:00,bitpin,17972861513.0,0.0002782,buy
2026-09-12T18:56:23.652081+00:00,wallex,17927651538.0,0.00099009,sell
2026-09-12T18:56:24.357377+00:00,nobitex,17907999996.0,0.004443,buy
2026-09-12T18:56:24.357393+00:00,nobitex,17907999996.0,0.000388,buy
2026-09-12T18:56:24.357398+00:00,nobitex,17907999996.0,1e-05,buy
2026-09-12T18:56:44.158800+00:00,bitpin,17950000051.0,0.00100912,sell
2026-09-12T18:56:44.158851+00:00,bitpin,17950000052.0,6.085e-05,sell
2026-09-12T18:57:01.263046+00:00,nobitex,17907208521.0,1e-06,sell
2026-09-12T18:57:02.998113+00:00,bitpin,17950000051.0,8.972e-05,sell
2026-09-12T18:57:20.190516+00:00,nobitex,17891000222.0,0.0002,sell
2026-09-12T18:57:20.190640+00:00,nobitex,17891000226.0,0.0018,sell
2026-09-12T18:57:20.190667+00:00,nobitex,17891000227.0,0.0015,sell
2026-09-12T18:57:20.190685+00:00,nobitex,17907208523.0,0.0001,sell
2026-09-12T18:57:38.375566+00:00,nobitex,17907999992.0,0.000442,sell
2026-09-12T18:57:38.375619+00:00,nobitex,17907999993.0,0.000853,sell
2026-09-12T18:57:38.375638+00:00,nobitex,17907999992.0,0.000558,buy
2026-09-12T18:57:57.335212+00:00,nobitex,17896233632.0,1.5e-05,sell
2026-09-12T18:57:57.335263+00:00,nobitex,17896233632.0,1e-06,sell
2026-09-12T18:57:57.335284+00:00,nobitex,17907208521.0,5.3e-05,buy
2026-09-12T18:57:58.805820+00:00,bitpin,17950000051.0,0.0009363,sell
2026-09-12T18:58:15.781078+00:00,nobitex,17907208520.0,7e-06,sell
2026-09-12T18:58:15.781119+00:00,nobitex,17896233632.0,0.000704,sell
2026-09-12T18:58:33.787496+00:00,nobitex,17907208521.0,0.009969,buy
2026-09-12T18:58:33.787546+00:00,nobitex,17907208521.0,0.002737,buy
2026-09-12T18:58:52.055385+00:00,nobitex,17907208521.0,1.6e-05,sell
2026-09-12T18:58:52.055424+00:00,nobitex,17907999996.0,0.000706,buy
2026-09-12T18:59:09.561636+00:00,wallex,17929967764.0,0.00050074,buy
2026-09-12T18:59:10.752491+00:00,nobitex,17907208521.0,8.3e-05,sell
2026-09-12T18:59:10.752527+00:00,nobitex,17907208521.0,0.000153,sell
2026-09-12T18:59:10.752540+00:00,nobitex,17907208521.0,0.000222,sell
2026-09-12T18:59:29.351957+00:00,nobitex,17907999995.0,5.5e-05,sell
2026-09-12T18:59:29.352005+00:00,nobitex,17907999996.0,0.001039,buy
2026-09-12T18:59:30.942343+00:00,bitpin,17971806358.0,0.0005664,buy
2026-09-12T18:59:46.834510+00:00,wallex,17927654867.0,2.304e-05,buy
2026-09-12T18:59:46.834546+00:00,wallex,17927654868.0,0.00019199,buy
2026-09-12T18:59:46.834561+00:00,wallex,17943301899.0,0.00029007,sell
2026-09-12T18:59:46.834574+00:00,wallex,17943192358.0,0.0001,sell
2026-09-12T18:59:48.129838+00:00,nobitex,17907999995.0,0.00086,sell
2026-09-12T19:00:02.404825+00:00,nobitex,17907999995.0,5e-06,buy
2026-09-12T19:00:02.404876+00:00,nobitex,17907208522.0,4.4e-05,sell
2026-09-12T19:00:20.113418+00:00,wallex,17927654868.0,6.198e-05,buy
2026-09-12T19:00:20.113456+00:00,wallex,17932281734.0,0.00025961,buy
2026-09-12T19:00:20.113469+00:00,wallex,17931765618.0,0.00043884,buy
2026-09-12T19:00:20.113481+00:00,wallex,17931765619.0,0.00019574,buy
2026-09-12T19:00:21.312912+00:00,nobitex,17907999995.0,0.003985,buy
2026-09-12T19:00:22.723554+00:00,bitpin,17951000052.0,0.00985038,sell
2026-09-12T19:00:22.723604+00:00,bitpin,17951000053.0,3.002e-05,sell
2026-09-12T19:00:36.871403+00:00,bitpin,17951000052.0,0.00084,sell
2026-09-12T19:00:52.941804+00:00,wallex,17947245344.0,3.78e-06,sell
2026-09-12T19:00:55.753763+00:00,bitpin,17951000052.0,0.00088722,buy
2026-09-12T19:00:55.753804+00:00,bitpin,17951000052.0,0.00027854,buy
2026-09-12T19:00:55.753823+00:00,bitpin,17951000052.0,0.00929437,buy
2026-09-12T19:00:55.753839+00:00,bitpin,17951000052.0,0.00473072,sell
2026-09-12T19:01:11.474128+00:00,wallex,17927654869.0,4.52e-06,buy
2026-09-12T19:01:12.719072+00:00,nobitex,17907999994.0,0.00095,buy
2026-09-12T19:01:31.894592+00:00,nobitex,17907999994.0,0.00095,sell
2026-09-12T19:01:49.303321+00:00,wallex,17927651037.0,9.926e-05,buy
2026-09-12T19:01:49.303365+00:00,wallex,17927651537.0,0.00123883,buy
2026-09-12T19:01:49.303384+00:00,wallex,17927651539.0,2.787e-05,buy
2026-09-12T19:01:49.303401+00:00,wallex,17927654867.0,3.367e-05,buy
2026-09-12T19:01:49.303417+00:00,wallex,17927654868.0,0.00165407,buy
2026-09-12T19:01:50.535537+00:00,nobitex,17907999994.0,0.006588,sell
2026-09-12T19:01:50.535588+00:00,nobitex,17907999995.0,0.000181,buy
2026-09-12T19:01:50.535608+00:00,nobitex,17907999995.0,0.001206,buy
2026-09-12T19:01:50.535625+00:00,nobitex,17907999995.0,0.001586,buy
2026-09-12T19:01:50.535643+00:00,nobitex,17907999995.0,6e-06,buy
2026-09-12T19:01:50.535660+00:00,nobitex,17907999995.0,0.001389,buy
2026-09-12T19:01:52.580265+00:00,bitpin,17951000051.0,0.00384109,buy
2026-09-12T19:01:52.580311+00:00,bitpin,17951000051.0,0.00135111,sell
2026-09-12T19:01:52.580326+00:00,bitpin,17951000055.0,0.00999864,sell
2026-09-12T19:02:09.866097+00:00,nobitex,17907999994.0,0.001513,sell
2026-09-12T19:02:09.866140+00:00,nobitex,17907999995.0,0.000425,buy
2026-09-12T19:02:25.462625+00:00,nobitex,17907999995.0,0.000607,buy
2026-09-12T19:02:25.462690+00:00,nobitex,17907999995.0,0.001991,buy
2026-09-12T19:02:41.534153+00:00,wallex,17937651037.0,3.276e-05,sell
2026-09-12T19:02:42.266020+00:00,nobitex,17907999994.0,0.001033,sell
2026-09-12T19:02:42.266076+00:00,nobitex,17907999995.0,0.000259,buy
2026-09-12T19:02:43.573554+00:00,bitpin,17957885336.0,0.00126,sell
2026-09-12T19:02:43.573611+00:00,bitpin,17951000062.0,0.00013625,sell
2026-09-12T19:02:59.564482+00:00,wallex,17900000003.0,0.00039567,buy
2026-09-12T19:02:59.564519+00:00,wallex,17900589000.0,0.0005,buy
2026-09-12T19:02:59.564532+00:00,wallex,17900590000.0,0.00012086,buy
2026-09-12T19:02:59.564545+00:00,wallex,17925476719.0,3.168e-05,buy
2026-09-12T19:02:59.564556+00:00,wallex,17926045867.0,0.000599,buy
2026-09-12T19:02:59.564567+00:00,wallex,17927651037.0,1.283e-05,buy
2026-09-12T19:02:59.564577+00:00,wallex,17927651038.0,0.00023137,buy
2026-09-12T19:02:59.564588+00:00,wallex,17937651037.0,0.00022298,sell
2026-09-12T19:03:00.990509+00:00,nobitex,17907999994.0,0.001227,sell
2026-09-12T19:03:00.990557+00:00,nobitex,17907999994.0,0.001062,sell
2026-09-12T19:03:00.990577+00:00,nobitex,17907999994.0,0.000194,sell
2026-09-12T19:03:00.990595+00:00,nobitex,17907999995.0,0.007106,buy
2026-09-12T19:03:20.665713+00:00,nobitex,17907208522.0,0.001018,sell
2026-09-12T19:03:20.665773+00:00,nobitex,17907999995.0,0.00285,buy
2026-09-12T19:03:20.665796+00:00,nobitex,17907999995.0,0.000568,buy
2026-09-12T19:03:20.665814+00:00,nobitex,17907999994.0,0.000322,buy
2026-09-12T19:03:20.665831+00:00,nobitex,17907208521.0,0.000159,sell
2026-09-12T19:03:20.665847+00:00,nobitex,17907999994.0,0.001573,sell
2026-09-12T19:03:38.253450+00:00,wallex,17925936383.0,0.00012399,buy
2026-09-12T19:03:38.253533+00:00,wallex,17925936385.0,3.97e-06,buy
2026-09-12T19:03:39.790322+00:00,nobitex,17907208000.0,0.000279,sell
2026-09-12T19:03:39.790379+00:00,nobitex,17907208000.0,0.000125,sell
2026-09-12T19:03:39.790400+00:00,nobitex,17907208521.0,0.002558,sell
2026-09-12T19:03:39.790418+00:00,nobitex,17907208522.0,0.000167,sell
2026-09-12T19:03:41.325807+00:00,bitpin,17957885336.0,1.5e-05,buy
2026-09-12T19:03:57.306512+00:00,wallex,17929304465.0,0.00024113,buy
2026-09-12T19:03:58.429259+00:00,nobitex,17907208000.0,0.000445,sell
2026-09-12T19:03:58.429305+00:00,nobitex,17907208001.0,0.000331,sell
2026-09-12T19:04:15.643367+00:00,wallex,17929304465.0,4.27e-06,buy
2026-09-12T19:04:35.804511+00:00,nobitex,17907999994.0,0.000117,sell
2026-09-12T19:04:35.804547+00:00,nobitex,17907999995.0,0.000577,buy
2026-09-12T19:04:35.804565+00:00,nobitex,17907208000.0,6e-06,sell
2026-09-12T19:04:35.804579+00:00,nobitex,17907999995.0,1.3e-05,buy
2026-09-12T19:04:35.804593+00:00,nobitex,17907999994.0,3.1e-05,buy
2026-09-12T19:04:35.804605+00:00,nobitex,17907208522.0,1.1e-05,buy
2026-09-12T19:04:54.502744+00:00,nobitex,17907208000.0,0.000107,sell
2026-09-12T19:04:54.502794+00:00,nobitex,17907208001.0,0.000561,sell
2026-09-12T19:04:54.502816+00:00,nobitex,17908000000.0,4.2e-05,buy
2026-09-12T19:04:54.502834+00:00,nobitex,17908000000.0,0.000111,buy
2026-09-12T19:04:54.502852+00:00,nobitex,17907999998.0,0.004369,buy
2026-09-12T19:04:54.502869+00:00,nobitex,17907999997.0,0.00093,buy
2026-09-12T19:04:54.502886+00:00,nobitex,17907999995.0,0.001025,buy
2026-09-12T19:04:54.502902+00:00,nobitex,17907999995.0,0.00669,buy
2026-09-12T19:04:54.502918+00:00,nobitex,17907999995.0,0.005532,buy
2026-09-12T19:04:54.502935+00:00,nobitex,17907208000.0,0.001106,sell
2026-09-12T19:04:54.502952+00:00,nobitex,17907999994.0,0.000399,sell
2026-09-12T19:04:56.588612+00:00,bitpin,17975221737.0,0.0004116,buy
2026-09-12T19:04:56.588662+00:00,bitpin,17979999995.0,4.301e-05,buy
2026-09-12T19:05:12.780408+00:00,nobitex,17907208000.0,5.7e-05,sell
2026-09-12T19:05:12.780443+00:00,nobitex,17909999994.0,0.000106,buy
2026-09-12T19:05:12.780457+00:00,nobitex,17908000000.0,1e-06,buy
2026-09-12T19:05:50.277746+00:00,nobitex,17907208000.0,0.000893,sell
2026-09-12T19:05:50.277784+00:00,nobitex,17909999993.0,0.000215,sell
2026-09-12T19:05:50.277798+00:00,nobitex,17909999993.0,5.2e-05,sell
2026-09-12T19:06:10.331841+00:00,bitpin,17961971267.0,0.00093636,sell
2026-09-12T19:06:25.780788+00:00,wallex,17929304465.0,8.123e-05,sell
2026-09-12T19:06:25.780823+00:00,wallex,17929304465.0,0.00051777,sell
2026-09-12T19:06:27.109603+00:00,nobitex,17907208000.0,0.001387,sell
2026-09-12T19:06:27.109650+00:00,nobitex,17907208000.0,0.004312,sell
2026-09-12T19:06:27.109773+00:00,nobitex,17907208001.0,0.000502,sell
2026-09-12T19:06:27.109794+00:00,nobitex,17909999993.0,0.000266,sell
2026-09-12T19:06:44.925941+00:00,wallex,17937651037.0,0.0002189,sell
2026-09-12T19:06:44.925978+00:00,wallex,17937651036.0,0.00042202,sell
2026-09-12T19:06:44.925991+00:00,wallex,17929304465.0,0.00017698,sell
2026-09-12T19:06:46.261775+00:00,nobitex,17907208000.0,0.000748,sell
2026-09-12T19:07:04.690224+00:00,nobitex,17909999994.0,0.000393,buy
