time,exchange,best_bid,best_ask,mid,asks_json,bids_json
2026-09-12T18:43:55.913956+00:00,wallex,17942863732.0,17947245384.0,17945054558.0,"[[17947245384.0, 0.00121178], [17979506446.0, 3.719e-05], [17979653811.0, 0.004208], [17981373000.0, 0.00376203], [17981374968.0, 3.281e-05], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00138156], [18012843532.0, 0.000399], [18047608601.0, 0.00284571], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18076876453.0, 0.04318835]]","[[17942863732.0, 0.000599], [17930365869.0, 0.00141745], [17930365868.0, 0.001233], [17929423233.0, 0.00106043], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05]]"
2026-09-12T18:43:57.091922+00:00,nobitex,17893626555.0,17908000000.0,17900813277.5,"[[17908000000.0, 0.007695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.000558], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000000.0, 0.000541], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999996.0, 0.001], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17949166313.0, 0.00179], [17950000000.0, 5e-05], [17956751051.0, 0.00044], [17957166962.0, 0.000607], [17959989998.0, 6e-06], [17960000000.0, 0.030135]]","[[17893626555.0, 0.00097], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17881587514.0, 0.000457], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17871531510.0, 0.000604], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869033161.0, 0.000241], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045], [17852000000.0, 0.000123]]"
2026-09-12T18:43:58.370986+00:00,bitpin,17954105311.0,17973302390.0,17963703850.5,"[[17973302390.0, 0.0012286], [17975099246.0, 0.00086002], [17976896101.0, 0.00060201], [17983000000.0, 0.02136543], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097], [18084836454.0, 0.04247069]]","[[17954105311.0, 0.00038031], [17954105310.0, 0.0012528], [17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17949604207.0, 0.00925047], [17939890790.0, 0.0014795], [17938896031.0, 0.00075572], [17938094122.0, 0.00103565], [17937099452.0, 0.000529], [17935302873.0, 0.0003703], [17928617794.0, 0.00020168], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211]]"
2026-09-12T18:44:04.369638+00:00,wallex,17942863733.0,17947245384.0,17945054558.5,"[[17947245384.0, 0.00121178], [17979506435.0, 0.003], [17979506436.0, 0.004208], [17979506445.0, 0.0033], [17979506446.0, 3.719e-05], [17981372999.0, 0.00363], [17981373000.0, 0.00376203], [17981374968.0, 3.281e-05], [17991270202.0, 0.003993], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968059.0, 0.0043923], [18007968060.0, 0.003437], [18011902391.0, 0.00138156]]","[[17942863733.0, 0.00038399], [17942863732.0, 0.000599], [17929423233.0, 0.00106043], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 0.04766107]]"
2026-09-12T18:44:05.409417+00:00,nobitex,17893626571.0,17908000000.0,17900813285.5,"[[17908000000.0, 0.007695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.000558], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000000.0, 0.000541], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17950000000.0, 5e-05], [17950410135.0, 0.001868], [17956751051.0, 0.00044], [17958518541.0, 0.000599], [17959989998.0, 6e-06], [17960000000.0, 0.030135], [17965339206.0, 0.008523]]","[[17893626571.0, 0.001852], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17880103000.0, 0.00046], [17880102000.0, 0.00025], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17871531510.0, 0.000604], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045], [17852000000.0, 0.000123]]"
2026-09-12T18:44:07.025005+00:00,bitpin,17954105311.0,17971457168.0,17962781239.5,"[[17971457168.0, 0.0012286], [17973253836.0, 0.00086002], [17975050504.0, 0.00060201], [17979252498.0, 0.00919043], [17983000000.0, 0.02136543], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097]]","[[17954105311.0, 0.00038031], [17954105310.0, 0.0012528], [17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17949604207.0, 0.00925047], [17941936906.0, 0.00094593], [17940140051.0, 0.00066215], [17938343196.0, 0.0004635], [17928617794.0, 0.00020168], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00167597]]"
2026-09-12T18:44:09.484809+00:00,wallex,17942863733.0,17947245384.0,17945054558.5,"[[17947245384.0, 0.00131178], [17979506436.0, 0.004208], [17980615379.0, 3.747e-05], [17981373000.0, 0.00376203], [17981374968.0, 3.281e-05], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00138156], [18047608601.0, 0.00284571], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18076876453.0, 0.04318835], [18088619600.0, 0.00025512]]","[[17942863733.0, 0.00038778], [17942863732.0, 0.000599], [17929423233.0, 0.00106043], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 0.04766107]]"
2026-09-12T18:44:10.834797+00:00,nobitex,17893626571.0,17908000000.0,17900813285.5,"[[17908000000.0, 0.007695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.000558], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17950000000.0, 5e-05], [17950410135.0, 0.001868], [17956751050.0, 0.000541], [17956751051.0, 0.00044], [17958518541.0, 0.000599], [17959989998.0, 6e-06], [17960000000.0, 0.030135], [17965339206.0, 0.008523]]","[[17893626571.0, 0.001852], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17880103000.0, 0.00046], [17880102000.0, 0.00025], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17871531510.0, 0.000604], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045], [17852000000.0, 0.000123]]"
2026-09-12T18:44:12.269422+00:00,bitpin,17954105307.0,17973351115.0,17963728211.0,"[[17973351115.0, 0.00166449], [17975147971.0, 0.00116514], [17976944826.0, 0.0008156], [17983000000.0, 0.02136543], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097], [18084836454.0, 0.04247069]]","[[17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17951371824.0, 0.00967434], [17941642692.0, 0.00094593], [17939845837.0, 0.00066215], [17938048982.0, 0.0004635], [17928617794.0, 0.00020168], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00167597], [17890105303.0, 2.794e-05], [17880000000.0, 0.00011186]]"
2026-09-12T18:44:14.684200+00:00,wallex,17942863733.0,17947245384.0,17945054558.5,"[[17947245384.0, 0.00131178], [17980615369.0, 0.004208], [17980615379.0, 3.747e-05], [17981373000.0, 0.00376203], [17981374968.0, 3.281e-05], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00138156], [18047608601.0, 0.00284571], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18076876453.0, 0.04318835], [18088619600.0, 0.00025512]]","[[17942863733.0, 0.00039163], [17942863732.0, 0.000599], [17929423233.0, 0.00106043], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 0.04766107]]"
2026-09-12T18:44:15.838384+00:00,nobitex,17906995922.0,17908000000.0,17907497961.0,"[[17908000000.0, 0.007695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.000558], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17950000000.0, 5e-05], [17950410135.0, 0.001868], [17956751050.0, 0.000541], [17956751051.0, 0.00044], [17958518541.0, 0.000599], [17959989998.0, 6e-06], [17960000000.0, 0.030135], [17965339206.0, 0.008523]]","[[17906995922.0, 0.005189], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17880103000.0, 0.00046], [17880102000.0, 0.00025], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045], [17852000000.0, 0.000123], [17850313110.0, 0.000638]]"
2026-09-12T18:44:17.317864+00:00,bitpin,17954105308.0,17973351115.0,17963728211.5,"[[17973351115.0, 0.00166449], [17975147971.0, 0.00116514], [17976944826.0, 0.0008156], [17979252498.0, 0.00923823], [17983000000.0, 0.02136543], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097]]","[[17954105308.0, 0.00172214], [17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17951371824.0, 0.00967434], [17941642692.0, 0.00094593], [17939848807.0, 0.00157341], [17939845837.0, 0.00066215], [17938052139.0, 0.00110139], [17938048982.0, 0.0004635], [17928617794.0, 0.00020168], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05]]"
2026-09-12T18:44:22.795665+00:00,wallex,17942863733.0,17947245384.0,17945054558.5,"[[17947245384.0, 0.00131178], [17981373000.0, 0.00218831], [17981374968.0, 3.281e-05], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00138156], [18047608601.0, 0.00284571], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18076876453.0, 0.04318835], [18088619600.0, 0.00025512], [18095446000.0, 1e-05], [18095446912.0, 0.00247519]]","[[17942863733.0, 0.00039163], [17942863732.0, 0.000599], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 0.04766107], [17826619555.0, 2.804e-05]]"
2026-09-12T18:44:23.804538+00:00,nobitex,17893626554.0,17908000000.0,17900813277.0,"[[17908000000.0, 0.007695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.000558], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17950000000.0, 5e-05], [17950410135.0, 0.001868], [17956751050.0, 0.000541], [17956751051.0, 0.00044], [17958518541.0, 0.000599], [17959989998.0, 6e-06], [17960000000.0, 0.030135], [17965339206.0, 0.008523]]","[[17893626554.0, 0.001039], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17881588514.0, 0.000465], [17880102000.0, 0.00025], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17871800282.0, 0.00028], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045], [17852000000.0, 0.000123]]"
2026-09-12T18:44:25.257961+00:00,bitpin,17954105308.0,17971588945.0,17962847126.5,"[[17971588945.0, 0.0012286], [17973385613.0, 0.00086002], [17975182281.0, 0.00060201], [17979928031.0, 0.00931718], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097], [18084836454.0, 0.04247069]]","[[17954105308.0, 0.00172214], [17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17951371824.0, 0.00967434], [17942996784.0, 0.00094684], [17941199804.0, 0.00066279], [17939402824.0, 0.00046395], [17928617794.0, 0.00020168], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00167597], [17890105303.0, 2.794e-05]]"
2026-09-12T18:44:28.187035+00:00,wallex,17947245386.0,17980391665.0,17963818525.5,"[[17980391665.0, 3.683e-05], [17980615359.0, 0.004208], [17981373000.0, 0.00218831], [17981374968.0, 3.281e-05], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00138156], [18047608601.0, 0.00284571], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18076876453.0, 0.04318835], [18088619600.0, 0.00025512], [18095446000.0, 1e-05]]","[[17947245386.0, 0.00892215], [17947245384.0, 0.00052701], [17930366868.0, 0.00107446], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 0.04766107]]"
2026-09-12T18:44:29.459494+00:00,nobitex,17893000001.0,17893626554.0,17893313277.5,"[[17893626554.0, 9.7e-05], [17908000000.0, 0.008695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.006142], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17949999999.0, 0.000541], [17950000000.0, 5e-05], [17950410135.0, 0.001868], [17956751051.0, 0.00044], [17958518541.0, 0.000599], [17959989998.0, 6e-06], [17960000000.0, 0.030135]]","[[17893000001.0, 7e-06], [17893000000.0, 7.9e-05], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17880102000.0, 0.00025], [17880101000.0, 0.000466], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17871800282.0, 0.00028], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045]]"
2026-09-12T18:44:31.191405+00:00,bitpin,17954105308.0,17974586608.0,17964345958.0,"[[17974586608.0, 0.00123176], [17976383588.0, 0.00086223], [17978180567.0, 0.00060356], [17985489880.0, 0.00071326], [17988913502.0, 0.0091788], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097], [18084836454.0, 0.04247069]]","[[17954105308.0, 0.00172214], [17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17940274446.0, 0.0015724], [17938477744.0, 0.00110068], [17936681043.0, 0.00077047], [17928617794.0, 0.00020168], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00167597], [17890105303.0, 2.794e-05], [17880000000.0, 0.00011186]]"
2026-09-12T18:44:33.033316+00:00,wallex,17947245385.0,17980391655.0,17963818520.0,"[[17980391655.0, 0.004208], [17980391665.0, 3.683e-05], [17981373000.0, 0.00218831], [17981374968.0, 3.281e-05], [17991270203.0, 0.01117139], [17998537231.0, 0.00101854], [17999992844.0, 0.00050927], [17999999989.0, 0.00131096], [18000000000.0, 0.07385941], [18000692171.0, 0.001496], [18000762414.0, 0.00050927], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00138156], [18047608601.0, 0.00284571], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18076876453.0, 0.04318835], [18088619600.0, 0.00025512], [18095446000.0, 1e-05]]","[[17947245385.0, 0.00039543], [17947245384.0, 0.00052701], [17942859343.0, 0.000599], [17930366868.0, 0.00107446], [17929422232.0, 0.00557742], [17927650535.0, 2.376e-05], [17900590000.0, 0.00057337], [17900589000.0, 0.0005], [17900000002.0, 0.00258162], [17900000000.0, 0.00799222], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.01007576], [17860000000.0, 0.00017855], [17850966102.0, 6.129e-05], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.000187], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05]]"
2026-09-12T18:44:33.752364+00:00,nobitex,17893000000.0,17893626554.0,17893313277.0,"[[17893626554.0, 9.7e-05], [17908000000.0, 0.008695], [17909999994.0, 0.000936], [17912000000.0, 0.000618], [17929000000.0, 0.006142], [17929987990.0, 0.003939], [17929987991.0, 0.002248], [17930000000.0, 0.000229], [17933000001.0, 0.004439], [17933000003.0, 0.001217], [17942999990.0, 0.000388], [17942999997.0, 0.001056], [17942999999.0, 0.012306], [17949999999.0, 0.000541], [17950000000.0, 5e-05], [17950410135.0, 0.001868], [17956751051.0, 0.00044], [17958518541.0, 0.000599], [17959989998.0, 6e-06], [17960000000.0, 0.030135]]","[[17893000000.0, 4.9e-05], [17890666313.0, 0.007266], [17890622588.0, 4e-06], [17890000002.0, 0.182834], [17890000000.0, 0.000455], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17880102000.0, 0.00025], [17880101000.0, 0.000466], [17880100000.0, 0.004428], [17875001000.0, 9e-06], [17871800282.0, 0.00028], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05], [17869031161.0, 0.00088], [17859964702.0, 0.000115], [17859700000.0, 0.0002], [17854705262.0, 0.002045], [17852000000.0, 0.000123]]"
2026-09-12T18:44:34.777244+00:00,bitpin,17954105308.0,17974526504.0,17964315906.0,"[[17974526504.0, 0.00123176], [17976323484.0, 0.00086223], [17978120464.0, 0.00060356], [17985489880.0, 0.00071326], [17988913502.0, 0.0091788], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18063199480.0, 0.03584193], [18063896758.0, 0.03477651], [18065494557.0, 0.03027128], [18068955162.0, 0.03902272], [18072100333.0, 0.02843067], [18073586759.0, 0.03873996], [18076402188.0, 0.05456194], [18076526217.0, 0.03817457], [18077099658.0, 0.03518702], [18082504033.0, 0.03664398], [18082935504.0, 0.03821228], [18083751865.0, 0.05202097], [18084836454.0, 0.04247069]]","[[17954105308.0, 0.00172214], [17954105307.0, 0.00071267], [17954105303.0, 0.00186113], [17952046309.0, 0.00973688], [17943934059.0, 0.00094782], [17942137080.0, 0.00066347], [17940340100.0, 0.00046443], [17910000000.0, 0.00022334], [17909340405.0, 0.00018487], [17907860912.0, 0.00055841], [17907313204.0, 0.0002095], [17907013204.0, 7.06e-05], [17906313204.0, 0.01401862], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00167597], [17890105303.0, 2.794e-05], [17880000000.0, 0.00011186]]"
